run_id,symptomatic_probability,mortality_probability,foi.CHN,foi.IND,foi.PAK,foi.IDN,foi.PNG,foi.KHM,foi.NPL,foi.LKA,foi.PHL,foi.BTN,foi.VNM,foi.MMR,foi.TLS,foi.PRK,foi.BGD,foi.THA,foi.LAO
118,0.003082632,0.217975646,0.175501536,0.054726232,0.067665851,0.367827288,0.171867663,0.08063617,0.121309734,0.135942876,0.051233419,0.059268427,0.067172276,0.17536236,0.217195856,0.062227984,0.19093236,0.033632124,0.050761394
119,0.002253321,0.371343121,0.263378135,0.057884112,0.05619514,0.42280966,0.329126151,0.095322975,0.158206643,0.078428193,0.197611104,0.156163459,0.093434447,0.106791281,0.196329083,0.154505563,0.161612414,0.041216907,0.133662276
120,0.004739834,0.220438494,0.409383388,0.15169754,0.023675567,0.180723554,0.410748839,0.035507762,0.134432668,0.199155183,0.161132385,0.062898312,0.087682977,0.061501291,0.354056497,0.249981878,0.093893923,0.070667749,0.082189274
121,0.002101404,0.522388175,0.070838842,0.16065264,0.121315709,0.214017918,0.35622008,0.016698859,0.132453699,0.135019252,0.162785382,0.134575169,0.054589416,0.235189192,0.359478662,0.173154155,0.179383838,0.044092563,0.21671513
122,0.001559445,0.16877945,0.387717285,0.177268116,0.07885621,0.429621389,0.314809816,0.082133306,0.147602149,0.134275507,0.04358478,0.081824398,0.112640761,0.174824794,0.243647328,0.040110293,0.151071323,0.082273203,0.122435462
123,0.00299989,0.266066177,0.324619937,0.154408073,0.098146793,0.14143984,0.384217068,0.069453793,0.063058551,0.093773097,0.0483012,0.082211694,0.083666275,0.175510056,0.200212054,0.050801337,0.133955175,0.056150507,0.080271898
124,0.003596676,0.330888278,0.210821855,0.059004357,0.10827395,0.356530386,0.378714032,0.11222096,0.169506902,0.107757654,0.188859299,0.060280279,0.063120423,0.323299584,0.393058507,0.102297627,0.104455112,0.058125639,0.122316641
125,0.002935456,0.4680972,0.247795934,0.061502563,0.101474871,0.207966819,0.386570492,0.092339906,0.095207011,0.078737538,0.048276222,0.080896354,0.162737947,0.129313662,0.154587622,0.061123843,0.098310285,0.091855781,0.09916428
126,0.003713891,0.42474115,0.302068112,0.070080748,0.203092321,0.200898671,0.216059193,0.024302128,0.080147138,0.103627246,0.183937298,0.05886448,0.108865374,0.05960434,0.416440465,0.188186037,0.172355794,0.103633615,0.129320435
127,0.005863867,0.328225293,0.204172536,0.142096701,0.26451306,0.162425873,0.30687975,0.018901123,0.080517813,0.364026769,0.162732537,0.131298595,0.099846919,0.211915871,0.23073104,0.051482867,0.096820044,0.066241693,0.096921264
128,0.001362636,0.47414058,0.168249668,0.152612409,0.148361015,0.454687179,0.2156496,0.077612713,0.13343591,0.351938658,0.044954555,0.131004826,0.081094116,0.061787096,0.195599287,0.164716471,0.184392407,0.089448125,0.083413544
129,0.003296613,0.136253543,0.294636002,0.172574356,0.062292558,0.344827097,0.338445591,0.107177432,0.13038159,0.166084412,0.053712939,0.077909705,0.150193668,0.085549418,0.372581388,0.081254641,0.145295045,0.035988639,0.090970204
130,0.007613467,0.275323015,0.193385782,0.150259187,0.129862665,0.350670535,0.22940418,0.053546467,0.084249585,0.172791196,0.048153921,0.135174864,0.087278012,0.154391137,0.403539771,0.127159188,0.151947681,0.040191029,0.053084428
131,0.007156654,0.520255376,0.335146172,0.178347611,0.110849739,0.1403671,0.345213635,0.04595927,0.131202407,0.173858965,0.159749392,0.076729117,0.071469274,0.104724623,0.26592286,0.0676234,0.147604481,0.050197567,0.06252423
132,0.004077134,0.223500849,0.129753049,0.171066642,0.053190329,0.288103721,0.163940538,0.117729921,0.065220349,0.082513308,0.220562268,0.132590541,0.165712671,0.176435383,0.386388346,0.179292304,0.142765552,0.065011043,0.065503607
133,0.006711181,0.170482402,0.272890228,0.171765912,0.063402273,0.231597091,0.286730689,0.081316954,0.05914258,0.087763227,0.182172623,0.079017405,0.36391788,0.233797541,0.398260817,0.046962583,0.172148546,0.06902267,0.07836636
134,0.002376543,0.336822294,0.216842377,0.162820853,0.062212961,0.143521881,0.152359155,0.095034851,0.130757733,0.172665979,0.061829126,0.079571079,0.108943242,0.038108694,0.42067414,0.094056309,0.174708389,0.045065657,0.183170058
135,0.004926298,0.088907381,0.318539741,0.150417261,0.07788705,0.480225445,0.173573038,0.075881817,0.067387447,0.174766111,0.239492257,0.088184261,0.083204255,0.060399645,0.132913336,0.062661801,0.181669455,0.063961785,0.067683656
136,0.004150863,0.612210708,0.094290283,0.164644673,0.228802763,0.235238962,0.158548576,0.10564805,0.05665981,0.033825515,0.037457969,0.131091656,0.122632175,0.059248944,0.197991809,0.131915351,0.104857425,0.018621895,0.107431855
137,0.01612448,0.603335314,0.087129054,0.152088422,0.141214759,0.45309667,0.150543644,0.140524902,0.096796104,0.06609398,0.040919531,0.178561318,0.128305774,0.058993487,0.180884726,0.082342954,0.096861028,0.056468121,0.115664939
138,0.001744732,0.753093704,0.319755423,0.171856736,0.044858085,0.400034724,0.366143616,0.075728381,0.173255312,0.073139328,0.049011655,0.078807453,0.171769558,0.079814324,0.14784269,0.109801991,0.108218605,0.031499825,0.095835446
139,0.003405749,0.219015871,0.066695707,0.149479471,0.05392791,0.261717343,0.204815174,0.129961481,0.129463445,0.059075923,0.22996446,0.056785922,0.275549271,0.434339643,0.38710337,0.174338499,0.163402255,0.027398783,0.064826571
140,0.003535601,0.366087985,0.353481233,0.145886311,0.197310295,0.300379437,0.361248479,0.066177437,0.182151974,0.129447162,0.164873313,0.078517291,0.124117508,0.188163251,0.354277975,0.080155167,0.146739111,0.06191467,0.033257284
141,0.004249509,0.131870558,0.369710334,0.155204736,0.36450931,0.157860762,0.207779362,0.135424429,0.110303006,0.078291403,0.251858982,0.089442531,0.128736265,0.162047788,0.119952334,0.088079343,0.146968216,0.058852199,0.114660154
142,0.002101162,0.146248216,0.064200196,0.179973563,0.103574988,0.332558972,0.347269961,0.125593562,0.128374833,0.155018603,0.052886398,0.136972046,0.037701853,0.106347901,0.192979134,0.160266566,0.13956266,0.034614247,0.053547037
143,0.002446998,0.25527998,0.390681211,0.16087152,0.39225208,0.199097794,0.11031151,0.061627297,0.081354829,0.225213722,0.222416042,0.140868052,0.14570732,0.099755717,0.171964639,0.226447189,0.16914539,0.038994244,0.092510867
144,0.003124108,0.846126577,0.067988731,0.174652204,0.154277207,0.384361907,0.224679262,0.069772489,0.182333807,0.080632212,0.230553515,0.1809085,0.166271081,0.247332095,0.21408081,0.131019976,0.169774459,0.031669415,0.12722691
145,0.002888222,0.237423182,0.174830718,0.049096956,0.051348901,0.199865448,0.165912183,0.075330289,0.184075149,0.091432706,0.180398552,0.080874582,0.128702197,0.058470038,0.11542169,0.056546281,0.16105793,0.083983062,0.101060746
146,0.003719863,0.148278561,0.084369702,0.155740204,0.170990451,0.158831666,0.357412059,0.095022617,0.162287468,0.163773673,0.169274677,0.081408764,0.137461899,0.080379283,0.31757099,0.387254053,0.163543855,0.041181124,0.019479349
147,0.004697464,0.195054393,0.423212628,0.171562571,0.177008835,0.264141962,0.328318308,0.100575656,0.167482238,0.048287782,0.170683577,0.077173537,0.243405611,0.342980183,0.204112791,0.146529361,0.16064144,0.069914185,0.102894458
148,0.020387068,0.156403454,0.082385098,0.174425254,0.069856408,0.343702154,0.440376065,0.063570163,0.141796435,0.242188001,0.187651563,0.148751433,0.09547102,0.143653642,0.23706463,0.057672806,0.158716615,0.048566206,0.062789398
149,0.004274681,0.341593151,0.34041516,0.153883686,0.057232205,0.300768623,0.355652869,0.095617808,0.06024895,0.382989849,0.070646162,0.059663425,0.079615858,0.081883093,0.323593242,0.102667638,0.139313583,0.033917912,0.084438925
150,0.00231201,0.479575994,0.285782974,0.067310484,0.158431935,0.164197809,0.372351156,0.122809849,0.140207264,0.079110236,0.201659985,0.127151222,0.0656604,0.085284954,0.204316587,0.0610312,0.162525524,0.043846357,0.04627759
151,0.002842665,0.462986356,0.085341079,0.155071763,0.147774526,0.357878581,0.300785816,0.087795734,0.059692044,0.135982152,0.236094514,0.091196731,0.064990289,0.326779259,0.160091657,0.099437896,0.157716045,0.073478949,0.030711466
152,0.004795837,0.085110366,0.078663453,0.060829562,0.115436907,0.165390812,0.390976952,0.081348092,0.159796706,0.06181142,0.053069381,0.094428308,0.083908525,0.134479399,0.3465143,0.09803158,0.162814566,0.030809248,0.095937715
153,0.003421508,0.472309201,0.341312559,0.156675614,0.158385574,0.211749074,0.216838377,0.069943404,0.062952274,0.130897906,0.232194908,0.082739351,0.058601498,0.153543812,0.386247442,0.215983677,0.091722013,0.052796294,0.123151849
154,0.001659537,0.497635197,0.151090125,0.157493051,0.272963053,0.340583535,0.219997897,0.053777685,0.16504904,0.21986678,0.195002229,0.064229541,0.143045172,0.141469802,0.142554397,0.0621645,0.092162683,0.022918514,0.039747693
155,0.001698283,0.284541205,0.035249816,0.178222219,0.131704897,0.412867134,0.225956201,0.154274678,0.16852658,0.077392628,0.184218204,0.07581831,0.095240878,0.058629833,0.2036031,0.16231059,0.09812448,0.036780027,0.076063074
156,0.004041685,0.102955511,0.367303103,0.145984264,0.062508752,0.35382097,0.244251945,0.1034453,0.078127016,0.217639305,0.189614029,0.080429562,0.036730974,0.375875674,0.330389236,0.200344121,0.170435814,0.071118478,0.087632553
157,0.016050909,0.029850397,0.19389562,0.172833146,0.04385922,0.236517712,0.364794674,0.105741015,0.061419568,0.077099008,0.041583604,0.146515242,0.076972817,0.179210067,0.187829851,0.052307948,0.165241211,0.054878246,0.090210803
158,0.002491897,0.313623733,0.330151363,0.055751503,0.060172777,0.165533749,0.168264005,0.044689307,0.152486723,0.211072804,0.213276897,0.178859316,0.099689718,0.079180107,0.328622802,0.305040034,0.093767991,0.025503107,0.118682015
159,0.008367055,0.307072076,0.352511281,0.171653411,0.060977367,0.206743298,0.326436503,0.106861327,0.152177108,0.168398222,0.066993276,0.132065415,0.095937127,0.076258499,0.323286426,0.217552178,0.162665773,0.05224575,0.056238497
160,0.012299701,0.18240136,0.060125208,0.05631309,0.365215528,0.158137119,0.227308266,0.042215642,0.082127896,0.383580187,0.16129813,0.08120226,0.113053651,0.079608583,0.424431988,0.157466081,0.164032743,0.04974303,0.064603132
161,0.001302119,0.522238374,0.0673609,0.159464839,0.17135915,0.216880436,0.367209767,0.071038224,0.078015725,0.350421825,0.225704241,0.078804874,0.130710003,0.172696242,0.31042644,0.15272336,0.102943156,0.026873779,0.104217229
162,0.002286891,0.462217775,0.091838947,0.176577361,0.044456867,0.390817258,0.397865672,0.035344331,0.132312438,0.078563156,0.213810214,0.089929854,0.046142442,0.192759193,0.223989545,0.101548636,0.198072373,0.043545005,0.079371249
163,0.003226053,0.581661683,0.069904494,0.166390957,0.03877727,0.373830452,0.210735883,0.122241321,0.132637889,0.077879853,0.179376949,0.095938977,0.10184385,0.042138474,0.389854438,0.173618547,0.144243637,0.048082036,0.051135067
164,0.0021735,0.392136698,0.073207749,0.162680842,0.088709794,0.422732136,0.383036322,0.073075635,0.080114972,0.156598092,0.239179478,0.081828286,0.072174835,0.17009486,0.38465393,0.094645482,0.187538292,0.038081918,0.080469551
165,0.003321213,0.341908296,0.175998552,0.169854628,0.060724743,0.203389691,0.164835762,0.111807785,0.131085338,0.11449062,0.04500836,0.147053544,0.184088581,0.079381232,0.40946828,0.179220615,0.10141141,0.051196773,0.078479233
166,0.003795395,0.173718499,0.071567031,0.171248233,0.124542508,0.21338175,0.198509414,0.122818157,0.078546464,0.10205368,0.159502755,0.080933132,0.146655813,0.061356958,0.370854653,0.166724087,0.158974701,0.046522254,0.109765197
167,0.001411242,0.115547052,0.221738997,0.156207921,0.092790769,0.309667706,0.245797662,0.047502955,0.062265635,0.171659997,0.065782709,0.16646356,0.0979758,0.105687001,0.164791049,0.301082057,0.14735038,0.021744774,0.107563784
168,0.01084288,0.592786523,0.09581636,0.143489246,0.10211065,0.456440247,0.175230558,0.052853333,0.129249664,0.056877684,0.190119216,0.08017782,0.064140741,0.21024849,0.237984979,0.10059261,0.135692054,0.073417861,0.075288729
169,0.006442212,0.536215894,0.191219371,0.143760652,0.063507206,0.30595588,0.385921573,0.059100512,0.080931421,0.079878973,0.210874008,0.06130062,0.117369815,0.067944849,0.390815938,0.080311227,0.092226432,0.047151759,0.108834742
170,0.003455004,0.3063758,0.275592994,0.16685067,0.054431409,0.1185414,0.36685799,0.112394228,0.108669213,0.352352655,0.21312714,0.076920698,0.084697687,0.040487186,0.199537433,0.085988942,0.168337858,0.036440425,0.257416211
171,0.004046581,0.2653013,0.352648247,0.062031674,0.116102537,0.397071331,0.177298297,0.012287074,0.081267728,0.151486467,0.166317387,0.108959203,0.117640192,0.32932963,0.233035302,0.103249355,0.088900905,0.08258282,0.13417888
172,0.002851805,0.126456825,0.203928704,0.135342921,0.178737438,0.273436421,0.318776676,0.03189923,0.062969024,0.168951337,0.16674437,0.06124486,0.126405532,0.091894335,0.149234035,0.211633286,0.182396848,0.026762812,0.088742023
173,0.003629759,0.107617674,0.194673388,0.156237315,0.063068017,0.364499138,0.36924243,0.117781419,0.0605723,0.175529806,0.235562502,0.130945759,0.066690693,0.043759428,0.177843069,0.190302321,0.158457496,0.02590302,0.076669283
174,0.003010309,0.512527867,0.208027323,0.062088234,0.060570855,0.19393192,0.415021333,0.010594827,0.135286359,0.038121896,0.177402013,0.128113086,0.108434746,0.178143864,0.149328996,0.046673335,0.193858611,0.037046387,0.06859981
175,0.00481686,0.16664898,0.080333392,0.174482459,0.080962926,0.280245921,0.2820635,0.037660152,0.078546705,0.079468597,0.168296691,0.080323458,0.085520545,0.06470626,0.152629311,0.171823048,0.094943991,0.057042304,0.168888894
176,0.0033457,0.185611775,0.173219154,0.183214439,0.156833526,0.335283079,0.348580704,0.090320148,0.106512762,0.185402162,0.044794806,0.133335971,0.223086446,0.346092278,0.182246534,0.247800884,0.171328931,0.052857437,0.091175616
177,0.002052428,0.36705128,0.08419182,0.165586038,0.062358202,0.302001705,0.154718936,0.05409021,0.075396569,0.168508814,0.164359361,0.129659985,0.072754037,0.100422095,0.32771803,0.067273181,0.147050728,0.034375042,0.074555949
178,0.00357579,0.503898797,0.171329795,0.150035795,0.048744989,0.233365681,0.38501225,0.109526181,0.080318878,0.153413877,0.03612819,0.193763777,0.132996215,0.162044843,0.369611896,0.299911491,0.153104699,0.032225064,0.059449983
179,0.00524604,0.080951779,0.203769041,0.16968379,0.213457103,0.265973792,0.179618549,0.071247382,0.130480559,0.058358903,0.03188585,0.097637751,0.104328752,0.05969781,0.283210982,0.361554431,0.172401014,0.036143027,0.051521267
180,0.001271905,0.60739446,0.085844934,0.066232694,0.061138723,0.389168759,0.362527322,0.036062065,0.132013936,0.046506094,0.037414037,0.102973851,0.144562859,0.055922998,0.180050344,0.16768027,0.143244585,0.039559001,0.041108522
181,0.003964205,0.353423745,0.086075745,0.156045388,0.161264973,0.175312698,0.395405355,0.040595564,0.060873932,0.269355671,0.222553488,0.131139104,0.158704544,0.010013715,0.440769922,0.185593673,0.142059617,0.053599076,0.105815885
182,0.004544654,0.506240139,0.42872907,0.161242311,0.146845065,0.381754674,0.372776949,0.109040317,0.078407145,0.063870684,0.184826818,0.128946239,0.095053561,0.200113125,0.372570535,0.094453704,0.167760879,0.086263599,0.058241267
183,0.004712479,0.121316615,0.349896455,0.157865991,0.077152117,0.158804567,0.188742296,0.041733979,0.059220279,0.398148763,0.162628569,0.133763323,0.08816202,0.219077995,0.391224719,0.181998103,0.097170834,0.040634117,0.121410974
184,0.007951875,0.070125174,0.296185695,0.17463147,0.354038095,0.325258292,0.282967554,0.052835438,0.178598588,0.10509081,0.236415074,0.075508776,0.07246943,0.047960786,0.346350035,0.100096988,0.139152135,0.036852753,0.057405307
185,0.007421856,0.546728551,0.221598319,0.058359831,0.082455159,0.299827005,0.321743755,0.113289826,0.079627728,0.07999218,0.157381654,0.131557364,0.057994151,0.093640242,0.178008326,0.159508191,0.167839168,0.06017326,0.185994268
186,0.001763407,0.736514416,0.068157269,0.157970057,0.055069832,0.308680694,0.143049433,0.110309802,0.171439516,0.123054737,0.053496055,0.132261101,0.088543946,0.168684503,0.388229874,0.168076579,0.095060216,0.036745856,0.070954522
187,0.006219065,0.090702063,0.081217812,0.177699863,0.101963006,0.195789554,0.171432389,0.080409382,0.129313119,0.138256057,0.199800416,0.075636322,0.144474791,0.050742419,0.420166527,0.195903991,0.188152004,0.021824954,0.053545682
188,0.001839676,0.413558625,0.19691133,0.058562935,0.106843124,0.381845008,0.30776181,0.123548796,0.082181285,0.143115066,0.255318504,0.078085718,0.113221218,0.161305576,0.366568091,0.040460745,0.087572962,0.026973588,0.118435101
189,0.002162197,0.213625875,0.12336811,0.149440451,0.065784177,0.160556635,0.380913381,0.065023457,0.161794916,0.118524751,0.173382768,0.08010336,0.067450139,0.195747709,0.368172755,0.05353501,0.171378854,0.020101761,0.072383337
190,0.008755081,0.513946175,0.212758565,0.150163098,0.062570493,0.266040466,0.222206174,0.056727301,0.140173063,0.053241429,0.215934927,0.143591313,0.112333818,0.056743398,0.359796844,0.124027578,0.132381142,0.0507949,0.10668543
191,0.002185304,0.278426842,0.198704479,0.056829501,0.063751673,0.160068848,0.316353161,0.089135966,0.128955322,0.11604501,0.056320203,0.090305768,0.132502523,0.232862508,0.359296611,0.224505717,0.14537243,0.064299894,0.093455974
192,0.003526617,0.190411493,0.026413208,0.052724964,0.357133624,0.231657426,0.455374688,0.101601218,0.135790471,0.111376905,0.054001678,0.076358833,0.077503684,0.044452226,0.181921352,0.107856288,0.078002481,0.048928418,0.040269413
193,0.001849917,0.477456134,0.083224427,0.17152775,0.096818645,0.231618018,0.3419987,0.128602248,0.100096885,0.232561239,0.200709937,0.06329202,0.071564016,0.413645966,0.37861432,0.130449338,0.141523526,0.044784178,0.136064402
194,0.003630181,0.851197764,0.071562536,0.174732099,0.079363338,0.147267772,0.361175286,0.099353016,0.082860166,0.183402729,0.057178429,0.077668663,0.079522751,0.112935581,0.384154544,0.388952377,0.178782019,0.056302091,0.04223777
195,0.003390718,0.305118768,0.091465048,0.066612642,0.056565949,0.339300551,0.167166684,0.097356726,0.078825726,0.072572146,0.050318681,0.076215774,0.109565368,0.173048548,0.384921289,0.048505712,0.099222548,0.067999197,0.100976707
196,0.001896057,0.343103357,0.094433894,0.168385254,0.378918273,0.213888869,0.383905349,0.105916061,0.07843865,0.120943138,0.189946833,0.080699025,0.065304903,0.036503653,0.382233341,0.35675237,0.162428712,0.022730347,0.061567096
